play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe
1.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,,,,,,2021-09-12,900.0,1800.0,3600.0,Half1,0.0,,0.0,1.0,,0.0,15:00,ARI 35,0.0,,GAME,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4740977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,0.0,0.0,0.0,,,0.5690569,0.5690569,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2021,,,1.0,0.0,Punt,1.0,13:00:00,,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,0,0.0,GAME_START,0.0,,,,1.0,Punt,,,,,,,,,,,,,,,,,,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,
40.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,TEN,home,ARI,ARI,35.0,2021-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0.0,15:00,ARI 35,0.0,0.0,"5-M.Prater kicks 65 yards from ARI 35 to end zone, Touchback.",kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605235,0.14403701,0.0020718346,0.2260513,0.21260108,0.0038279337,0.40675035,0.0,0.0,1.4740977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,0.0,0.0,0.0,0.5462618,0.4537382,0.5690569,0.5690569,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Prater,00-0023853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,,,1.0,0.0,Punt,40.0,13:00:00,17:05:55,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,0,0.0,KICK_OFF,1.0,,,TEN 25,1.0,Punt,,3.0,1:33,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,15:00,13:27,TEN 25,TEN 25,40.0,122.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,1.0,0.0,,,,,,,
55.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,TEN,home,ARI,TEN,75.0,2021-09-12,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,15:00,TEN 25,10.0,0.0,(15:00) 22-D.Henry left tackle to TEN 22 for -3 yards (55-C.Jones).,run,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,left,tackle,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046605235,0.14403701,0.0020718346,0.2260513,0.21260108,0.0038279337,0.40675035,0.0,0.0,1.4740977,-1.3998051,-1.3998051,1.3998051,-1.3998051,1.3998051,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462618,0.4537382,0.5462618,0.4537382,-0.025662541,-0.05741942,-0.05741942,0.52059925,0.47940075,0.5690569,0.5690569,-0.025662541,0.025662541,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0032764,D.Henry,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0029585,C.Jones,,,,,,,,,,,,,ARI,,00-0029585,,C.Jones,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,,,1.0,0.0,Punt,55.0,13:00:00,17:06:37,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,7,0.0,RUSH,0.0,,,TEN 22,1.0,Punt,,3.0,1:33,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,15:00,13:27,TEN 25,TEN 25,40.0,122.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,,,D.Henry,22.0,,,0.0,1.0,0.0,0.0,1.0,,00-0032764,,D.Henry,22.0,00-0032764,D.Henry,00-0032764,D.Henry,00-0032764,0.0,1.0,-1.3998051,,,,,,0.491433,-49.1433
76.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,TEN,home,ARI,TEN,78.0,2021-09-12,863.0,1763.0,3563.0,Half1,0.0,1.0,0.0,1.0,2.0,0.0,14:23,TEN 22,13.0,0.0,(14:23) (Shotgun) 17-R.Tannehill pass short middle to 22-D.Henry to TEN 25 for 3 yards (58-J.Hicks).,pass,3.0,1.0,0.0,1.0,0.0,0.0,0.0,short,middle,2.0,1.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049577104,0.20312029,0.0026491904,0.29619968,0.16755818,0.0037859483,0.32172903,0.0,0.0,0.07429266,0.032412358,-1.3673928,1.3673928,-1.3998051,1.3998051,0.032412358,-0.032412358,-0.5315894,0.56400174,-0.5315894,0.56400174,-0.5315894,0.5315894,0.56400174,-0.56400174,-0.5315894,0.5315894,0.56400174,-0.56400174,0.52059925,0.47940075,0.52059925,0.47940075,-0.022280276,0.015242338,0.015242338,0.49831897,0.501681,0.5116375,0.5116375,-0.025662541,0.025662541,-0.022280276,0.022280276,0.0,-0.022280276,0.0,-0.022280276,0.0,0.0,-0.022280276,0.022280276,0.0,0.0,-0.022280276,0.022280276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0029701,R.Tannehill,3.0,00-0032764,D.Henry,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,,00-0032129,,J.Hicks,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,0.8187962,18.120378,1.0,0.0,Punt,76.0,13:00:00,17:07:14,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,9,0.0,PASS,0.0,,,TEN 25,1.0,Punt,,3.0,1:33,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,15:00,13:27,TEN 25,TEN 25,40.0,122.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,1.0,R.Tannehill,17.0,,,D.Henry,22.0,1.0,0.0,0.0,0.0,1.0,00-0029701,,00-0032764,R.Tannehill,17.0,00-0029701,D.Henry,00-0032764,D.Henry,00-0032764,0.0,1.0,0.032412358,1.1651334,5.803177,4.0,0.8966544,0.12509772,0.69734585,30.265415
100.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,TEN,home,ARI,TEN,75.0,2021-09-12,822.0,1722.0,3522.0,Half1,0.0,1.0,0.0,1.0,3.0,0.0,13:42,TEN 25,10.0,0.0,(13:42) (Shotgun) 17-R.Tannehill pass incomplete short right to 80-C.Rogers (7-B.Murphy).,pass,0.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,10.0,,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054251747,0.19110602,0.0022325788,0.29950893,0.17828473,0.003580303,0.31986228,0.0,0.0,0.10670502,-1.5328977,-2.9002905,2.9002905,-1.3998051,1.3998051,-1.5004853,1.5004853,1.9771003,-3.5099978,0.0,0.0,-0.5315894,0.5315894,0.56400174,-0.56400174,1.445511,-1.445511,-2.9459963,2.9459963,0.49831897,0.501681,0.49831897,0.501681,-0.036612004,-0.051594704,-0.051594704,0.46170697,0.538293,0.52687985,0.52687985,-0.025662541,0.025662541,-0.05889228,0.05889228,0.0,-0.036612004,0.0,0.0,0.0,0.0,-0.022280276,0.022280276,0.0,0.0,-0.05889228,0.05889228,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0029701,R.Tannehill,,00-0032355,C.Rogers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,00-0035236,B.Murphy,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,0.51957655,-51.957657,1.0,0.0,Punt,100.0,13:00:00,17:07:54,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,8,0.0,PASS,0.0,,,TEN 25,1.0,Punt,,3.0,1:33,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,15:00,13:27,TEN 25,TEN 25,40.0,122.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,R.Tannehill,17.0,,,C.Rogers,80.0,1.0,0.0,0.0,0.0,1.0,00-0029701,,00-0032355,R.Tannehill,17.0,00-0029701,C.Rogers,00-0032355,C.Rogers,00-0032355,0.0,1.0,-1.5328977,0.2560357,4.147637,2.0,0.9650087,0.9650087,0.9782535,2.1746516
122.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,TEN,home,ARI,TEN,75.0,2021-09-12,819.0,1719.0,3519.0,Half1,0.0,1.0,0.0,1.0,4.0,0.0,13:39,TEN 25,10.0,0.0,"(13:39) 6-B.Kern punts 47 yards to ARI 28, Center-46-M.Cox. 4-R.Moore pushed ob at ARI 39 for 11 yards (41-K.Blasingame).",punt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,47.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056433366,0.24625786,0.0037787796,0.38209426,0.13057391,0.003697258,0.22795458,0.0,0.0,-1.4261926,-0.34529266,-3.245583,3.245583,-1.3998051,1.3998051,-1.5004853,1.5004853,,,0.0,0.0,-0.5315894,0.5315894,0.56400174,-0.56400174,1.445511,-1.445511,-2.9459963,2.9459963,0.46170697,0.538293,0.46170697,0.538293,0.01585868,-0.0018952191,-0.0018952191,0.47756565,0.52243435,0.47528514,0.47528514,-0.025662541,0.025662541,-0.05889228,0.05889228,,,0.0,0.0,0.0,0.0,-0.022280276,0.022280276,0.0,0.0,-0.05889228,0.05889228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,00-0036936,R.Moore,,,,,,,00-0025825,B.Kern,,,,,,,,,,,,,,,,,,,,,TEN,,00-0035099,,K.Blasingame,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ARI,11.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,,,1.0,0.0,Punt,122.0,13:00:00,17:08:28,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,14,0.0,PUNT,1.0,,13:27,ARI 39,1.0,Punt,,3.0,1:33,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,15:00,13:27,TEN 25,TEN 25,40.0,122.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1.0,1.0,-0.34529266,,,,,,,
152.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,ARI,away,TEN,ARI,61.0,2021-09-12,807.0,1707.0,3507.0,Half1,0.0,2.0,0.0,1.0,1.0,0.0,13:27,ARI 39,10.0,45.0,(13:27) (Shotgun) 1-K.Murray pass deep left to 10-D.Hopkins pushed ob at TEN 23 for 38 yards (20-J.Jenkins).,pass,38.0,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,29.0,9.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005188093,0.11316071,0.0017773821,0.21397537,0.25701568,0.0041753626,0.40470743,0.0,0.0,1.7714853,2.6928902,-5.938473,5.938473,-1.3998051,1.3998051,-4.1933756,4.1933756,2.0311694,0.66172075,2.0311694,0.66172075,-2.5627587,2.5627587,-0.097719036,0.097719036,-0.5856585,0.5856585,-3.607717,3.607717,0.52243435,0.47756565,0.47756565,0.52243435,0.09434855,0.07645011,-0.07645011,0.3832171,0.6167829,0.5266101,0.47338992,-0.025662541,0.025662541,-0.15324083,0.15324083,0.0,0.09434855,0.0,0.09434855,0.0,0.0,-0.116628826,0.116628826,0.0,0.0,-0.15324083,0.15324083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0035228,K.Murray,38.0,00-0030564,D.Hopkins,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0029681,,J.Jenkins,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2021,0.34944835,65.05517,2.0,1.0,First down,152.0,13:00:00,17:09:19,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,0,0.0,PASS,0.0,,,TEN 23,2.0,Field goal,,8.0,4:05,2.0,1.0,1.0,1.0,1.0,-25.0,PUNT,FIELD_GOAL,13:27,09:22,ARI 39,TEN 16,152.0,432.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,1.0,K.Murray,1.0,,,D.Hopkins,10.0,1.0,0.0,1.0,0.0,1.0,00-0035228,,00-0030564,K.Murray,1.0,00-0035228,D.Hopkins,00-0030564,D.Hopkins,00-0030564,1.0,1.0,2.6928902,0.5678381,7.420427,4.0,1.0,1.0,0.4589887,54.10113
181.0,2021_01_ARI_TEN,2021091207,TEN,ARI,REG,1,ARI,away,TEN,TEN,23.0,2021-09-12,775.0,1675.0,3475.0,Half1,0.0,2.0,0.0,1.0,1.0,0.0,12:55,TEN 23,10.0,45.0,"(12:55) (No Huddle, Shotgun) 1-K.Murray right end pushed ob at TEN 13 for 10 yards (37-A.Hooker). PENALTY on ARI-4-R.Moore, Offensive Holding, 10 yards, enforced at TEN 21.",run,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,right,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022350347,0.028083466,0.0005399345,0.047408506,0.39160848,0.0008264768,0.5292981,0.0,0.0,4.4643755,-1.0099077,-4.9285655,4.9285655,-0.38989735,0.38989735,-4.1933756,4.1933756,,,0.0,0.0,-2.5627587,2.5627587,-0.097719036,0.097719036,-0.5856585,0.5856585,-3.607717,3.607717,0.6167829,0.3832171,0.3832171,0.6167829,-0.024800777,-0.02976638,0.02976638,0.40801787,0.5919821,0.6030602,0.3969398,-0.00086176395,0.00086176395,-0.15324083,0.15324083,,,0.0,0.0,0.0,0.0,-0.116628826,0.116628826,0.0,0.0,-0.15324083,0.15324083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0035228,K.Murray,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEN,,00-0035632,,A.Hooker,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,ARI,00-0036936,R.Moore,10.0,0.0,,Offensive Holding,0.0,0.0,0.0,0.0,,,2021,,,3.0,1.0,First down,181.0,13:00:00,17:09:59,Nissan Stadium,"Sunny Temp: 78° F, Humidity: 63%, Wind: SSW 6 mph",10160000-0585-1194-5bd6-3e939eca6530,10,0.0,RUSH,0.0,,,TEN 31,2.0,Field goal,,8.0,4:05,2.0,1.0,1.0,1.0,1.0,-25.0,PUNT,FIELD_GOAL,13:27,09:22,ARI 39,TEN 16,152.0,432.0,38,13,Home,-25,51,2.5,54.0,0,outdoors,grass,,,Mike Vrabel,Kliff Kingsbury,NAS00,Nissan Stadium,0.0,0.0,,,K.Murray,1.0,,,0.0,1.0,0.0,0.0,1.0,,00-0035228,,K.Murray,1.0,00-0035228,K.Murray,00-0035228,K.Murray,00-0035228,1.0,1.0,-1.0099077,,,,,,0.41983327,-41.983326
